,censusTract,Year,City,CommunityName,Detailed_Name,SPA,SD,CD,SSD,AD,DemogSurveySample,YouthCountSample,totStreetSingAdult,totStreetFamHH,totStreetFamMemb,totCars,totVans,totCampers,totTents,totEncamp,totCarPeople,totVanPeople,totCamperPeople,totTentPeople,totEncampPeople,totYouthIndiv,totYouthUnaccKid,totYouthFamHH,totYouthFamMemb,totEsAdultSingAdult,totESAdultFamHH,totEsAdultFamMemb,totEsYouthSingYouth,totESYouthFamHH,totEsYouthFamMemb,totEsYouthUnaccYouth,totThAdultSingAdult,totTHAdultFamHH,totThAdultFamMemb,totThYouthSingYouth,totTHYouthFamHH,totThYouthFamMemb,totThYouthUnaccYouth,totShAdultSingAdult,totSHAdultFamHH,totShAdultFamMemb,totShYouthSingYouth,totSHYouthFamHH,totShYouthFamMemb,totShYouthUnaccYouth,totUnsheltPeople,totESPeople,totTHPeople,totSHPeople,totSheltPeople,totPeople,ZCTA5,STATE,COUNTY,TRACT,GEOID,POPPT,HUPT,AREAPT, AREALANDPT,ZPOP,ZHU,ZAREA,ZAREALAND,TRPOP,TRHU,TRAREA,TRAREALAND,ZPOPPCT,ZHUPCT,ZAREAPCT,ZAREALANDPCT,TRPOPPCT,TRHUPCT,TRAREAPCT,TRAREALANDPCT
1444,540000,2016,Lynwood,Lynwood,Lynwood,6,2,0,33,63,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90280.0,6.0,37.0,540000.0,6037540000.0,0.0,0.0,209.0,209.0,94396.0,24160.0,19222788.0,18920058.0,6973.0,1560.0,1853565.0,1667486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01
1445,540101,2016,Lynwood,Lynwood,Lynwood,6,2,0,33,63,No,No,5,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,90262.0,6.0,37.0,540101.0,6037540101.0,6483.0,1446.0,1254586.0,1254586.0,69745.0,15266.0,12703572.0,12517493.0,6483.0,1446.0,1254586.0,1254586.0,9.3,9.47,9.88,10.02,100.0,100.0,100.0,100.0
1446,540102,2016,Lynwood,Lynwood,Lynwood,6,2,0,33,63,Yes,No,2,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,90262.0,6.0,37.0,540102.0,6037540102.0,6972.0,1518.0,1250610.0,1250610.0,69745.0,15266.0,12703572.0,12517493.0,6972.0,1518.0,1250610.0,1250610.0,10.0,9.94,9.84,9.99,100.0,100.0,100.0,100.0
1447,540201,2016,Lynwood,Lynwood,Lynwood,6,2,0,33,63,Yes,No,8,0,0,1,1,0,0,2,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,90262.0,6.0,37.0,540201.0,6037540201.0,2370.0,574.0,260777.0,260777.0,69745.0,15266.0,12703572.0,12517493.0,2370.0,574.0,260777.0,260777.0,3.4,3.76,2.05,2.08,100.0,100.0,100.0,100.0
1448,540202,2016,Lynwood,Lynwood,Lynwood,6,2,0,33,63,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90262.0,6.0,37.0,540202.0,6037540202.0,6845.0,1629.0,756104.0,756104.0,69745.0,15266.0,12703572.0,12517493.0,6845.0,1629.0,756104.0,756104.0,9.81,10.67,5.95,6.04,100.0,100.0,100.0,100.0
1449,540203,2016,Lynwood,Lynwood,Lynwood,6,2,0,33,63,No,Yes,8,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,90262.0,6.0,37.0,540203.0,6037540203.0,5594.0,1309.0,901243.0,901243.0,69745.0,15266.0,12703572.0,12517493.0,5594.0,1309.0,901243.0,901243.0,8.02,8.57,7.09,7.2,100.0,100.0,100.0,100.0
1450,540300,2016,Lynwood,Lynwood,Lynwood,6,2,0,33,63,No,No,16,0,0,0,1,3,3,4,0,2,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,35,90002.0,6.0,37.0,540300.0,6037540300.0,11.0,1.0,128397.0,128397.0,51223.0,12598.0,7930685.0,7930685.0,5267.0,1174.0,1531754.0,1531754.0,0.02,0.01,1.62,1.62,0.21,0.09,8.38,8.38
1451,540300,2016,Lynwood,Lynwood,Lynwood,6,2,0,33,63,No,No,16,0,0,0,1,3,3,4,0,2,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,35,90059.0,6.0,37.0,540300.0,6037540300.0,0.0,0.0,13307.0,13307.0,40952.0,10617.0,8624370.0,8581870.0,5267.0,1174.0,1531754.0,1531754.0,0.0,0.0,0.15,0.16,0.0,0.0,0.87,0.87
1452,540300,2016,Lynwood,Lynwood,Lynwood,6,2,0,33,63,No,No,16,0,0,0,1,3,3,4,0,2,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,35,90262.0,6.0,37.0,540300.0,6037540300.0,5256.0,1173.0,1319836.0,1319836.0,69745.0,15266.0,12703572.0,12517493.0,5267.0,1174.0,1531754.0,1531754.0,7.54,7.68,10.39,10.54,99.79,99.91,86.17,86.17
1453,540300,2016,Lynwood,Lynwood,Lynwood,6,2,0,33,63,No,No,16,0,0,0,1,3,3,4,0,2,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,35,90280.0,6.0,37.0,540300.0,6037540300.0,0.0,0.0,70214.0,70214.0,94396.0,24160.0,19222788.0,18920058.0,5267.0,1174.0,1531754.0,1531754.0,0.0,0.0,0.37,0.37,0.0,0.0,4.58,4.58
1454,540400,2016,Unincorporated Lynwood,Lynwood,Unincorporated Lynwood,6,2,0,35,63,No,No,0,0,0,0,0,1,3,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,90059.0,6.0,37.0,540400.0,6037540400.0,2384.0,483.0,339784.0,339784.0,40952.0,10617.0,8624370.0,8581870.0,2384.0,483.0,339784.0,339784.0,5.82,4.55,3.94,3.96,100.0,100.0,100.0,100.0
1455,540501,2016,Lynwood,Lynwood,Lynwood,6,2,0,33,63,Yes,No,0,0,0,3,1,0,0,3,5,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,90262.0,6.0,37.0,540501.0,6037540501.0,6943.0,1095.0,1452801.0,1452801.0,69745.0,15266.0,12703572.0,12517493.0,6943.0,1095.0,1452801.0,1452801.0,9.95,7.17,11.44,11.61,100.0,100.0,100.0,100.0
1456,540502,2016,Lynwood,Lynwood,Lynwood,6,2,0,33,63,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90222.0,6.0,37.0,540502.0,6037540502.0,64.0,19.0,4740.0,4740.0,31869.0,8026.0,6692763.0,6621871.0,6552.0,1486.0,599140.0,599140.0,0.2,0.24,0.07,0.07,0.98,1.28,0.79,0.79
1457,540502,2016,Lynwood,Lynwood,Lynwood,6,2,0,33,63,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90262.0,6.0,37.0,540502.0,6037540502.0,6488.0,1467.0,594400.0,594400.0,69745.0,15266.0,12703572.0,12517493.0,6552.0,1486.0,599140.0,599140.0,9.3,9.61,4.68,4.75,99.02,98.72,99.21,99.21
1458,541700,2016,Lynwood,Lynwood,Lynwood,6,2,0,33,63,No,No,8,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,90262.0,6.0,37.0,541700.0,6037541700.0,6366.0,1392.0,1400305.0,1400305.0,69745.0,15266.0,12703572.0,12517493.0,6366.0,1392.0,1400305.0,1400305.0,9.13,9.12,11.02,11.19,100.0,100.0,100.0,100.0
1459,541801,2016,Lynwood,Lynwood,Lynwood,6,2,0,33,63,No,No,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,90221.0,6.0,37.0,541801.0,6037541801.0,452.0,101.0,60092.0,60092.0,53704.0,12368.0,14074957.0,13809565.0,4903.0,1168.0,714941.0,714941.0,0.84,0.82,0.43,0.44,9.22,8.65,8.41,8.41
1460,541801,2016,Lynwood,Lynwood,Lynwood,6,2,0,33,63,No,No,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,90262.0,6.0,37.0,541801.0,6037541801.0,4451.0,1067.0,654849.0,654849.0,69745.0,15266.0,12703572.0,12517493.0,4903.0,1168.0,714941.0,714941.0,6.38,6.99,5.15,5.23,90.78,91.35,91.59,91.59
1461,541802,2016,Lynwood,Lynwood,Lynwood,6,2,0,33,63,No,No,5,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,90221.0,6.0,37.0,541802.0,6037541802.0,427.0,97.0,92365.0,92365.0,53704.0,12368.0,14074957.0,13809565.0,5431.0,1133.0,1097070.0,1097070.0,0.8,0.78,0.66,0.67,7.86,8.56,8.42,8.42
1462,541802,2016,Lynwood,Lynwood,Lynwood,6,2,0,33,63,No,No,5,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,90262.0,6.0,37.0,541802.0,6037541802.0,5004.0,1036.0,1004705.0,1004705.0,69745.0,15266.0,12703572.0,12517493.0,5431.0,1133.0,1097070.0,1097070.0,7.17,6.79,7.91,8.03,92.14,91.44,91.58,91.58
1463,800406,2016,Malibu,Malibu,Malibu,5,3,0,27,50,No,No,2,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,90265.0,6.0,37.0,800406.0,6037800406.0,2644.0,1254.0,95032919.0,91064094.0,18116.0,9033.0,298041072.0,279184812.0,2644.0,1254.0,95032919.0,91064094.0,14.59,13.88,31.89,32.62,100.0,100.0,100.0,100.0
1464,800408,2016,Malibu,Malibu,Malibu,5,3,0,27,50,No,No,30,1,3,5,1,2,6,17,8,2,4,9,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,83,90265.0,6.0,37.0,800408.0,6037800408.0,7122.0,3420.0,21388866.0,16123738.0,18116.0,9033.0,298041072.0,279184812.0,7122.0,3420.0,21388866.0,16123738.0,39.31,37.86,7.18,5.78,100.0,100.0,100.0,100.0
1465,800410,2016,Malibu,Malibu,Malibu,5,3,0,27,50,No,No,3,0,0,3,0,0,1,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,90263.0,6.0,37.0,800410.0,6037800410.0,1612.0,0.0,585126.0,585126.0,1612.0,0.0,585126.0,585126.0,3627.0,761.0,38720171.0,37347765.0,100.0,0.0,100.0,100.0,44.44,0.0,1.51,1.57
1466,800410,2016,Malibu,Malibu,Malibu,5,3,0,27,50,No,No,3,0,0,3,0,0,1,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,90265.0,6.0,37.0,800410.0,6037800410.0,2015.0,761.0,38135045.0,36762639.0,18116.0,9033.0,298041072.0,279184812.0,3627.0,761.0,38720171.0,37347765.0,11.12,8.42,12.8,13.17,55.56,100.0,98.49,98.43
1467,800504,2016,Malibu,Malibu,Malibu,5,3,0,27,50,No,Yes,22,0,0,1,0,2,1,7,2,0,4,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,41,90265.0,6.0,37.0,800504.0,6037800504.0,2474.0,1561.0,23935680.0,20603435.0,18116.0,9033.0,298041072.0,279184812.0,2497.0,1571.0,24579371.0,21247126.0,13.66,17.28,8.03,7.38,99.08,99.36,97.38,96.97
1468,800504,2016,Malibu,Malibu,Malibu,5,3,0,27,50,No,Yes,22,0,0,1,0,2,1,7,2,0,4,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,41,91302.0,6.0,37.0,800504.0,6037800504.0,23.0,10.0,643691.0,643691.0,25709.0,9702.0,69273356.0,69143126.0,2497.0,1571.0,24579371.0,21247126.0,0.09,0.1,0.93,0.93,0.92,0.64,2.62,3.03
1469,800506,2016,Malibu,Malibu,Malibu,5,3,0,26,50,No,No,11,0,0,1,0,2,4,0,2,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,23,90265.0,6.0,37.0,800506.0,6037800506.0,2834.0,1493.0,18170967.0,15330746.0,18116.0,9033.0,298041072.0,279184812.0,3074.0,1606.0,29336529.0,26486764.0,15.64,16.53,6.1,5.49,92.19,92.96,61.94,57.88
1470,800506,2016,Malibu,Malibu,Malibu,5,3,0,26,50,No,No,11,0,0,1,0,2,4,0,2,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,23,90290.0,6.0,37.0,800506.0,6037800506.0,240.0,113.0,11165562.0,11156018.0,6368.0,2867.0,51959503.0,51935407.0,3074.0,1606.0,29336529.0,26486764.0,3.77,3.94,21.49,21.48,7.81,7.04,38.06,42.12
1471,800329,2016,Malibu Lake,Malibu Lake,Malibu Lake,2,3,0,27,45,Yes,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91301.0,6.0,37.0,800329.0,6037800329.0,4564.0,1715.0,21918304.0,21896541.0,25488.0,9559.0,88628548.0,88294586.0,6421.0,2627.0,22585795.0,22564032.0,17.91,17.94,24.73,24.8,71.08,65.28,97.04,97.04
1472,800329,2016,Malibu Lake,Malibu Lake,Malibu Lake,2,3,0,27,45,Yes,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91302.0,6.0,37.0,800329.0,6037800329.0,1857.0,912.0,667491.0,667491.0,25709.0,9702.0,69273356.0,69143126.0,6421.0,2627.0,22585795.0,22564032.0,7.22,9.4,0.96,0.97,28.92,34.72,2.96,2.96
1473,800330,2016,Malibu Lake,Malibu Lake,Malibu Lake,2,3,0,27,50,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90265.0,6.0,37.0,800330.0,6037800330.0,161.0,58.0,2874591.0,2874591.0,18116.0,9033.0,298041072.0,279184812.0,942.0,390.0,28461448.0,28245673.0,0.89,0.64,0.96,1.03,17.09,14.87,10.1,10.18
1474,800330,2016,Malibu Lake,Malibu Lake,Malibu Lake,2,3,0,27,50,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91301.0,6.0,37.0,800330.0,6037800330.0,781.0,332.0,25586857.0,25371082.0,25488.0,9559.0,88628548.0,88294586.0,942.0,390.0,28461448.0,28245673.0,3.06,3.47,28.87,28.73,82.91,85.13,89.9,89.82
1475,620201,2016,Manhattan Beach,Manhattan Beach,Manhattan Beach,8,4,0,26,62,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90266.0,6.0,37.0,620201.0,6037620201.0,1530.0,1012.0,419252.0,229584.0,35135.0,14929.0,12096152.0,10194994.0,1530.0,1012.0,419252.0,229584.0,4.35,6.78,3.47,2.25,100.0,100.0,100.0,100.0
1476,620301,2016,Manhattan Beach,Manhattan Beach,Manhattan Beach,8,4,0,26,66,No,No,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,90266.0,6.0,37.0,620301.0,6037620301.0,4657.0,1684.0,1038671.0,1038671.0,35135.0,14929.0,12096152.0,10194994.0,4657.0,1684.0,1038671.0,1038671.0,13.25,11.28,8.59,10.19,100.0,100.0,100.0,100.0
1477,620303,2016,Manhattan Beach,Manhattan Beach,Manhattan Beach,8,4,0,26,66,Yes,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90266.0,6.0,37.0,620303.0,6037620303.0,4547.0,1737.0,1158102.0,1158102.0,35135.0,14929.0,12096152.0,10194994.0,4547.0,1737.0,1158102.0,1158102.0,12.94,11.64,9.57,11.36,100.0,100.0,100.0,100.0
1478,620305,2016,Manhattan Beach,Manhattan Beach,Manhattan Beach,8,4,0,26,66,No,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,90266.0,6.0,37.0,620305.0,6037620305.0,6227.0,3263.0,2540671.0,1265578.0,35135.0,14929.0,12096152.0,10194994.0,6227.0,3263.0,2540671.0,1265578.0,17.72,21.86,21.0,12.41,100.0,100.0,100.0,100.0
1479,620400,2016,Manhattan Beach,Manhattan Beach,Manhattan Beach,8,4,0,26,66,No,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,90266.0,6.0,37.0,620400.0,6037620400.0,5090.0,2074.0,2582773.0,2572413.0,35135.0,14929.0,12096152.0,10194994.0,5090.0,2074.0,2582773.0,2572413.0,14.49,13.89,21.35,25.23,100.0,100.0,100.0,100.0
1480,620800,2016,Manhattan Beach,Manhattan Beach,Manhattan Beach,8,4,0,26,66,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90254.0,6.0,37.0,620800.0,6037620800.0,0.0,0.0,2393.0,2393.0,19506.0,10162.0,5238068.0,3697139.0,7575.0,2782.0,2483454.0,2483454.0,0.0,0.0,0.05,0.06,0.0,0.0,0.1,0.1
1481,620800,2016,Manhattan Beach,Manhattan Beach,Manhattan Beach,8,4,0,26,66,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90266.0,6.0,37.0,620800.0,6037620800.0,7575.0,2782.0,2481061.0,2481061.0,35135.0,14929.0,12096152.0,10194994.0,7575.0,2782.0,2483454.0,2483454.0,21.56,18.63,20.51,24.34,100.0,100.0,99.9,99.9
1482,620901,2016,Manhattan Beach,Manhattan Beach,Manhattan Beach,8,4,0,26,66,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90266.0,6.0,37.0,620901.0,6037620901.0,2621.0,1017.0,873408.0,873408.0,35135.0,14929.0,12096152.0,10194994.0,2621.0,1017.0,873408.0,873408.0,7.46,6.81,7.22,8.57,100.0,100.0,100.0,100.0
1483,620904,2016,Manhattan Beach,Manhattan Beach,Manhattan Beach,8,4,0,26,66,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90266.0,6.0,37.0,620904.0,6037620904.0,2888.0,1360.0,1002214.0,576177.0,35135.0,14929.0,12096152.0,10194994.0,2888.0,1360.0,1002214.0,576177.0,8.22,9.11,8.29,5.65,100.0,100.0,100.0,100.0
1484,271200,2016,Los Angeles,Mar Vista,Mar Vista NC,5,2,11,30,54,No,Yes,6,0,0,0,1,7,2,6,0,2,13,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,34,90064.0,6.0,37.0,271200.0,6037271200.0,2525.0,1199.0,524434.0,524434.0,25403.0,11540.0,10363493.0,10360459.0,2525.0,1199.0,524434.0,524434.0,9.94,10.39,5.06,5.06,100.0,100.0,100.0,100.0
1485,271300,2016,Los Angeles,Mar Vista,Mar Vista NC,5,2,11,30,54,No,No,0,0,0,0,0,2,0,2,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,90064.0,6.0,37.0,271300.0,6037271300.0,4506.0,2105.0,1461795.0,1461795.0,25403.0,11540.0,10363493.0,10360459.0,4506.0,2105.0,1462583.0,1462583.0,17.74,18.24,14.11,14.11,100.0,100.0,99.95,99.95
1486,271300,2016,Los Angeles,Mar Vista,Mar Vista NC,5,2,11,30,54,No,No,0,0,0,0,0,2,0,2,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,90066.0,6.0,37.0,271300.0,6037271300.0,0.0,0.0,788.0,788.0,55277.0,25319.0,12890748.0,12746971.0,4506.0,2105.0,1462583.0,1462583.0,0.0,0.0,0.01,0.01,0.0,0.0,0.05,0.05
1487,271400,2016,Los Angeles,Mar Vista,Mar Vista NC,5,2,11,26,54,No,No,0,0,0,1,2,1,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,90066.0,6.0,37.0,271400.0,6037271400.0,3253.0,1324.0,1106933.0,1106933.0,55277.0,25319.0,12890748.0,12746971.0,3391.0,1381.0,1149053.0,1149053.0,5.88,5.23,8.59,8.68,95.93,95.87,96.33,96.33
1488,271400,2016,Los Angeles,Mar Vista,Mar Vista NC,5,2,11,26,54,No,No,0,0,0,1,2,1,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,90405.0,6.0,37.0,271400.0,6037271400.0,138.0,57.0,42120.0,42120.0,27186.0,15370.0,7310832.0,6854633.0,3391.0,1381.0,1149053.0,1149053.0,0.51,0.37,0.58,0.61,4.07,4.13,3.67,3.67
1489,271500,2016,Los Angeles,Mar Vista,Mar Vista NC,5,2,11,30,54,No,Yes,2,0,0,1,1,2,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,7,0,7,17,90064.0,6.0,37.0,271500.0,6037271500.0,149.0,90.0,8544.0,8544.0,25403.0,11540.0,10363493.0,10360459.0,2937.0,1388.0,910076.0,910076.0,0.59,0.78,0.08,0.08,5.07,6.48,0.94,0.94
1490,271500,2016,Los Angeles,Mar Vista,Mar Vista NC,5,2,11,30,54,No,Yes,2,0,0,1,1,2,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,7,0,7,17,90066.0,6.0,37.0,271500.0,6037271500.0,2788.0,1298.0,901532.0,901532.0,55277.0,25319.0,12890748.0,12746971.0,2937.0,1388.0,910076.0,910076.0,5.04,5.13,6.99,7.07,94.93,93.52,99.06,99.06
1491,271600,2016,Los Angeles,Mar Vista,Mar Vista NC,5,2,11,30,54,No,No,7,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,90064.0,6.0,37.0,271600.0,6037271600.0,283.0,132.0,27295.0,27295.0,25403.0,11540.0,10363493.0,10360459.0,4475.0,2020.0,903622.0,899860.0,1.11,1.14,0.26,0.26,6.32,6.53,3.02,3.03
1492,271600,2016,Los Angeles,Mar Vista,Mar Vista NC,5,2,11,30,54,No,No,7,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,90066.0,6.0,37.0,271600.0,6037271600.0,4192.0,1888.0,876327.0,872565.0,55277.0,25319.0,12890748.0,12746971.0,4475.0,2020.0,903622.0,899860.0,7.58,7.46,6.8,6.85,93.68,93.47,96.98,96.97
1493,271701,2016,Los Angeles,Mar Vista,Mar Vista NC,5,2,5,30,54,Yes,No,1,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,90034.0,6.0,37.0,271701.0,6037271701.0,5371.0,2748.0,831335.0,831335.0,57964.0,27210.0,8085207.0,8062311.0,5850.0,2956.0,997049.0,997049.0,9.27,10.1,10.28,10.31,91.81,92.96,83.38,83.38
1494,271701,2016,Los Angeles,Mar Vista,Mar Vista NC,5,2,5,30,54,Yes,No,1,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,90064.0,6.0,37.0,271701.0,6037271701.0,479.0,208.0,165714.0,165714.0,25403.0,11540.0,10363493.0,10360459.0,5850.0,2956.0,997049.0,997049.0,1.89,1.8,1.6,1.6,8.19,7.04,16.62,16.62
1495,271702,2016,Los Angeles,Mar Vista,Mar Vista NC,5,2,5,30,54,No,No,2,0,0,1,0,2,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,90034.0,6.0,37.0,271702.0,6037271702.0,3056.0,1381.0,431397.0,423236.0,57964.0,27210.0,8085207.0,8062311.0,4134.0,1962.0,708346.0,700185.0,5.27,5.08,5.34,5.25,73.92,70.39,60.9,60.45
